2016-07-01,esercizi extra-alberghieri,Italia,68935,495967
2016-07-01,esercizi extra-alberghieri,Paesi esteri,15159,104917
2016-08-01,esercizi alberghieri,Italia,194708,993447
2016-08-01,esercizi alberghieri,Paesi esteri,17652,85026
2016-08-01,esercizi extra-alberghieri,Italia,83656,701499
2016-08-01,esercizi extra-alberghieri,Paesi esteri,12012,97259
2016-09-01,esercizi alberghieri,Italia,74417,254058
2016-09-01,esercizi alberghieri,Paesi esteri,16647,66250
2016-09-01,esercizi extra-alberghieri,Italia,13448,103874
2016-09-01,esercizi extra-alberghieri,Paesi esteri,5633,43935
2016-10-01,esercizi alberghieri,Italia,55315,104963
2016-10-01,esercizi alberghieri,Paesi esteri,10743,27876
2016-10-01,esercizi extra-alberghieri,Italia,6383,17448
2016-10-01,esercizi extra-alberghieri,Paesi esteri,2063,10428
2016-11-01,esercizi alberghieri,Italia,45146,108830
2016-11-01,esercizi alberghieri,Paesi esteri,5144,18411
2016-11-01,esercizi extra-alberghieri,Italia,4322,13554
2016-11-01,esercizi extra-alberghieri,Paesi esteri,383,1748
2016-12-01,esercizi alberghieri,Italia,58482,122624
2016-12-01,esercizi alberghieri,Paesi esteri,3824,12767
2016-12-01,esercizi extra-alberghieri,Italia,7931,19316
2016-12-01,esercizi extra-alberghieri,Paesi esteri,450,1296
2017-01-01,esercizi alberghieri,Italia,71775,183576
2017-01-01,esercizi alberghieri,Paesi esteri,4615,12059
2017-01-01,esercizi extra-alberghieri,Italia,5953,19533
2017-01-01,esercizi extra-alberghieri,Paesi esteri,336,1458
2017-02-01,esercizi alberghieri,Italia,69118,169241
2017-02-01,esercizi alberghieri,Paesi esteri,4376,12774
2017-02-01,esercizi extra-alberghieri,Italia,6314,17914
2017-02-01,esercizi extra-alberghieri,Paesi esteri,395,1556
2017-03-01,esercizi alberghieri,Italia,65369,146831
2017-03-01,esercizi alberghieri,Paesi esteri,5877,15856
2017-03-01,esercizi extra-alberghieri,Italia,7225,20150
2017-03-01,esercizi extra-alberghieri,Paesi esteri,629,2158
2017-04-01,esercizi alberghieri,Italia,67890,147283
2017-04-01,esercizi alberghieri,Paesi esteri,7887,21641
2017-04-01,esercizi extra-alberghieri,Italia,14661,42315
2017-04-01,esercizi extra-alberghieri,Paesi esteri,2005,6845
2017-05-01,esercizi alberghieri,Italia,67036,136373
2017-05-01,esercizi alberghieri,Paesi esteri,12756,33636
2017-05-01,esercizi extra-alberghieri,Italia,12283,46685
2017-05-01,esercizi extra-alberghieri,Paesi esteri,4563,18181
2017-06-01,esercizi alberghieri,Italia,126224,401179
2017-06-01,esercizi alberghieri,Paesi esteri,18881,80096
2017-06-01,esercizi extra-alberghieri,Italia,45789,251211
2017-06-01,esercizi extra-alberghieri,Paesi esteri,10894,67727
2017-07-01,esercizi alberghieri,Italia,162975,738267
2017-07-01,esercizi alberghieri,Paesi esteri,26191,126613
2017-07-01,esercizi extra-alberghieri,Italia,67805,520151
2017-07-01,esercizi extra-alberghieri,Paesi esteri,15377,107126
