2012-09-01,esercizi alberghieri,Paesi esteri,6140,42910
2012-09-01,esercizi extra-alberghieri,Italia,7789,94900
2012-09-01,esercizi extra-alberghieri,Paesi esteri,3600,35794
2012-10-01,esercizi alberghieri,Italia,9658,26981
2012-10-01,esercizi alberghieri,Paesi esteri,2124,8985
2012-10-01,esercizi extra-alberghieri,Italia,411,2226
2012-10-01,esercizi extra-alberghieri,Paesi esteri,635,6219
2012-11-01,esercizi alberghieri,Italia,8965,24673
2012-11-01,esercizi alberghieri,Paesi esteri,1081,5161
2012-11-01,esercizi extra-alberghieri,Italia,421,1817
2012-11-01,esercizi extra-alberghieri,Paesi esteri,31,247
2012-12-01,esercizi alberghieri,Italia,11132,29452
2012-12-01,esercizi alberghieri,Paesi esteri,862,4286
2012-12-01,esercizi extra-alberghieri,Italia,488,2018
2012-12-01,esercizi extra-alberghieri,Paesi esteri,21,395
2013-01-01,esercizi alberghieri,Italia,8028,28321
2013-01-01,esercizi alberghieri,Paesi esteri,660,3452
2013-01-01,esercizi extra-alberghieri,Italia,327,2109
2013-01-01,esercizi extra-alberghieri,Paesi esteri,12,523
2013-02-01,esercizi alberghieri,Italia,8043,23173
2013-02-01,esercizi alberghieri,Paesi esteri,951,4443
2013-02-01,esercizi extra-alberghieri,Italia,196,1548
2013-02-01,esercizi extra-alberghieri,Paesi esteri,12,452
2013-03-01,esercizi alberghieri,Italia,10970,29932
2013-03-01,esercizi alberghieri,Paesi esteri,1298,5782
2013-03-01,esercizi extra-alberghieri,Italia,841,3036
2013-03-01,esercizi extra-alberghieri,Paesi esteri,98,781
2013-04-01,esercizi alberghieri,Italia,11409,31363
2013-04-01,esercizi alberghieri,Paesi esteri,1989,7086
2013-04-01,esercizi extra-alberghieri,Italia,2283,8088
2013-04-01,esercizi extra-alberghieri,Paesi esteri,389,1767
2013-05-01,esercizi alberghieri,Italia,14451,37593
2013-05-01,esercizi alberghieri,Paesi esteri,4759,21659
2013-05-01,esercizi extra-alberghieri,Italia,3299,17818
2013-05-01,esercizi extra-alberghieri,Paesi esteri,4274,29668
2013-06-01,esercizi alberghieri,Italia,50436,246842
2013-06-01,esercizi alberghieri,Paesi esteri,6534,41813
2013-06-01,esercizi extra-alberghieri,Italia,29682,211789
2013-06-01,esercizi extra-alberghieri,Paesi esteri,5553,40298
2013-07-01,esercizi alberghieri,Italia,62544,445374
2013-07-01,esercizi alberghieri,Paesi esteri,10591,79005
2013-07-01,esercizi extra-alberghieri,Italia,36667,437293
2013-07-01,esercizi extra-alberghieri,Paesi esteri,8963,94000
2013-08-01,esercizi alberghieri,Italia,85741,561082
2013-08-01,esercizi alberghieri,Paesi esteri,7208,56632
2013-08-01,esercizi extra-alberghieri,Italia,51411,582190
2013-08-01,esercizi extra-alberghieri,Paesi esteri,7300,73769
2013-09-01,esercizi alberghieri,Italia,23678,148133
2013-09-01,esercizi alberghieri,Paesi esteri,5435,40155
2013-09-01,esercizi extra-alberghieri,Italia,6142,88238
2013-09-01,esercizi extra-alberghieri,Paesi esteri,3035,33961
2013-10-01,esercizi alberghieri,Italia,8788,22068
