2014-11-01,esercizi extra-alberghieri,Paesi esteri,74,310
2014-12-01,esercizi alberghieri,Italia,15198,30176
2014-12-01,esercizi alberghieri,Paesi esteri,992,2867
2014-12-01,esercizi extra-alberghieri,Italia,857,2045
2014-12-01,esercizi extra-alberghieri,Paesi esteri,67,248
2015-01-01,esercizi alberghieri,Italia,13375,27945
2015-01-01,esercizi alberghieri,Paesi esteri,1418,3258
2015-01-01,esercizi extra-alberghieri,Italia,522,1735
2015-01-01,esercizi extra-alberghieri,Paesi esteri,80,316
2015-02-01,esercizi alberghieri,Italia,14402,25267
2015-02-01,esercizi alberghieri,Paesi esteri,1692,4988
2015-02-01,esercizi extra-alberghieri,Italia,547,1329
2015-02-01,esercizi extra-alberghieri,Paesi esteri,74,405
2015-03-01,esercizi alberghieri,Italia,14125,25108
2015-03-01,esercizi alberghieri,Paesi esteri,2127,5321
2015-03-01,esercizi extra-alberghieri,Italia,574,1516
2015-03-01,esercizi extra-alberghieri,Paesi esteri,111,560
2015-04-01,esercizi alberghieri,Italia,18769,34794
2015-04-01,esercizi alberghieri,Paesi esteri,2679,6178
2015-04-01,esercizi extra-alberghieri,Italia,983,2125
2015-04-01,esercizi extra-alberghieri,Paesi esteri,232,833
2015-05-01,esercizi alberghieri,Italia,23009,43283
2015-05-01,esercizi alberghieri,Paesi esteri,3363,8000
2015-05-01,esercizi extra-alberghieri,Italia,1266,2925
2015-05-01,esercizi extra-alberghieri,Paesi esteri,484,1824
2015-06-01,esercizi alberghieri,Italia,27154,83357
2015-06-01,esercizi alberghieri,Paesi esteri,3762,11572
2015-06-01,esercizi extra-alberghieri,Italia,1356,3076
2015-06-01,esercizi extra-alberghieri,Paesi esteri,459,1838
2015-07-01,esercizi alberghieri,Italia,31224,143601
2015-07-01,esercizi alberghieri,Paesi esteri,5856,23140
2015-07-01,esercizi extra-alberghieri,Italia,2092,5269
2015-07-01,esercizi extra-alberghieri,Paesi esteri,962,4464
2015-08-01,esercizi alberghieri,Italia,37720,178235
2015-08-01,esercizi alberghieri,Paesi esteri,5515,19829
2015-08-01,esercizi extra-alberghieri,Italia,3699,11304
2015-08-01,esercizi extra-alberghieri,Paesi esteri,810,3887
2015-09-01,esercizi alberghieri,Italia,18838,61959
2015-09-01,esercizi alberghieri,Paesi esteri,4601,16726
2015-09-01,esercizi extra-alberghieri,Italia,1136,3150
2015-09-01,esercizi extra-alberghieri,Paesi esteri,532,1919
2015-10-01,esercizi alberghieri,Italia,20212,36728
2015-10-01,esercizi alberghieri,Paesi esteri,3370,8530
2015-10-01,esercizi extra-alberghieri,Italia,775,2428
2015-10-01,esercizi extra-alberghieri,Paesi esteri,371,1500
2015-11-01,esercizi alberghieri,Italia,14933,22943
2015-11-01,esercizi alberghieri,Paesi esteri,1523,4008
2015-11-01,esercizi extra-alberghieri,Italia,658,2521
2015-11-01,esercizi extra-alberghieri,Paesi esteri,107,845
2015-12-01,esercizi alberghieri,Italia,17764,27958
2015-12-01,esercizi alberghieri,Paesi esteri,1464,4004
2015-12-01,esercizi extra-alberghieri,Italia,1006,3080
2015-12-01,esercizi extra-alberghieri,Paesi esteri,114,936
2016-01-01,esercizi alberghieri,Italia,14867,25062
2016-01-01,esercizi alberghieri,Paesi esteri,1182,3053
2016-01-01,esercizi extra-alberghieri,Italia,1013,2980
2016-01-01,esercizi extra-alberghieri,Paesi esteri,105,886
2016-02-01,esercizi alberghieri,Italia,15097,21474
2016-02-01,esercizi alberghieri,Paesi esteri,2056,7364
2016-02-01,esercizi extra-alberghieri,Italia,991,2364
2016-02-01,esercizi extra-alberghieri,Paesi esteri,114,1044
2016-03-01,esercizi alberghieri,Italia,19487,32821
2016-03-01,esercizi alberghieri,Paesi esteri,2580,6258
2016-03-01,esercizi extra-alberghieri,Italia,1230,2826
2016-03-01,esercizi extra-alberghieri,Paesi esteri,109,1055
