Territorio;Indicatori;Tipologia di esercizio;Paese di residenza dei clienti;TIME;Value;;;;;
Italia;presenze;esercizi alberghieri;Ungheria;01/09/2008;98146;;;;;
Italia;presenze;esercizi alberghieri;Ungheria;01/10/2008;65869;;;;;
Italia;presenze;esercizi alberghieri;Ungheria;01/11/2008;26949;;;;;
Italia;presenze;esercizi alberghieri;Ungheria;01/12/2008;26457;;;;;
Italia;presenze;esercizi alberghieri;Ungheria;01/01/2009;49423;;;;;
Italia;presenze;esercizi alberghieri;Ungheria;01/02/2009;57928;;;;;
Italia;presenze;esercizi alberghieri;Ungheria;01/03/2009;50025;;;;;
Italia;presenze;esercizi alberghieri;Ungheria;01/04/2009;44581;;;;;
Italia;presenze;esercizi alberghieri;Ungheria;01/05/2009;54067;;;;;
Italia;presenze;esercizi alberghieri;Ungheria;01/06/2009;73747;;;;;
Italia;presenze;esercizi alberghieri;Ungheria;01/07/2009;125813;;;;;
Italia;presenze;esercizi alberghieri;Ungheria;01/08/2009;100449;;;;;
Italia;presenze;esercizi alberghieri;Ungheria;01/09/2009;84538;;;;;
Italia;presenze;esercizi alberghieri;Ungheria;01/10/2009;54985;;;;;
Italia;presenze;esercizi alberghieri;Ungheria;01/11/2009;27924;;;;;
Italia;presenze;esercizi alberghieri;Ungheria;01/12/2009;25166;;;;;
Italia;presenze;esercizi alberghieri;Ungheria;01/01/2010;46341;;;;;
Italia;presenze;esercizi alberghieri;Ungheria;01/02/2010;48604;;;;;
Italia;presenze;esercizi alberghieri;Ungheria;01/03/2010;52815;;;;;
Italia;presenze;esercizi alberghieri;Ungheria;01/04/2010;44994;;;;;
Italia;presenze;esercizi alberghieri;Ungheria;01/05/2010;58733;;;;;
Italia;presenze;esercizi alberghieri;Ungheria;01/06/2010;70304;;;;;
Italia;presenze;esercizi alberghieri;Ungheria;01/07/2010;140713;;;;;
Italia;presenze;esercizi alberghieri;Ungheria;01/08/2010;111322;;;;;
Italia;presenze;esercizi alberghieri;Ungheria;01/09/2010;80326;;;;;
Italia;presenze;esercizi alberghieri;Ungheria;01/10/2010;51646;;;;;
Italia;presenze;esercizi alberghieri;Ungheria;01/11/2010;31341;;;;;
Italia;presenze;esercizi alberghieri;Ungheria;01/12/2010;28097;;;;;
Italia;presenze;esercizi alberghieri;Ungheria;01/01/2011;46030;;;;;
Italia;presenze;esercizi alberghieri;Ungheria;01/02/2011;49149;;;;;
Italia;presenze;esercizi alberghieri;Ungheria;01/03/2011;59710;;;;;
Italia;presenze;esercizi alberghieri;Ungheria;01/04/2011;47265;;;;;
Italia;presenze;esercizi alberghieri;Ungheria;01/05/2011;53295;;;;;
Italia;presenze;esercizi alberghieri;Ungheria;01/06/2011;81376;;;;;
Italia;presenze;esercizi alberghieri;Ungheria;01/07/2011;149347;;;;;
Italia;presenze;esercizi alberghieri;Ungheria;01/08/2011;120885;;;;;
Italia;presenze;esercizi alberghieri;Ungheria;01/09/2011;90684;;;;;
Italia;presenze;esercizi alberghieri;Ungheria;01/10/2011;55753;;;;;
Italia;presenze;esercizi alberghieri;Ungheria;01/11/2011;29249;;;;;
Italia;presenze;esercizi alberghieri;Ungheria;01/12/2011;22210;;;;;
Italia;presenze;esercizi alberghieri;Ungheria;01/01/2012;42237;;;;;
Italia;presenze;esercizi alberghieri;Ungheria;01/02/2012;46883;;;;;
Italia;presenze;esercizi alberghieri;Ungheria;01/03/2012;55442;;;;;
Italia;presenze;esercizi alberghieri;Ungheria;01/04/2012;47847;;;;;
Italia;presenze;esercizi alberghieri;Ungheria;01/05/2012;57565;;;;;
Italia;presenze;esercizi alberghieri;Ungheria;01/06/2012;72472;;;;;
Italia;presenze;esercizi alberghieri;Ungheria;01/07/2012;142939;;;;;
Italia;presenze;esercizi alberghieri;Ungheria;01/08/2012;113539;;;;;
Italia;presenze;esercizi alberghieri;Ungheria;01/09/2012;83403;;;;;
Italia;presenze;esercizi alberghieri;Ungheria;01/10/2012;54114;;;;;
Italia;presenze;esercizi alberghieri;Ungheria;01/11/2012;25686;;;;;
Italia;presenze;esercizi alberghieri;Ungheria;01/12/2012;21684;;;;;
Italia;presenze;esercizi alberghieri;Ungheria;01/01/2013;39005;;;;;
Italia;presenze;esercizi alberghieri;Ungheria;01/02/2013;44543;;;;;
Italia;presenze;esercizi alberghieri;Ungheria;01/03/2013;49458;;;;;
Italia;presenze;esercizi alberghieri;Ungheria;01/04/2013;40128;;;;;
Italia;presenze;esercizi alberghieri;Ungheria;01/05/2013;61262;;;;;
Italia;presenze;esercizi alberghieri;Ungheria;01/06/2013;79833;;;;;
Italia;presenze;esercizi alberghieri;Ungheria;01/07/2013;153084;;;;;
Italia;presenze;esercizi alberghieri;Ungheria;01/08/2013;131910;;;;;
Italia;presenze;esercizi alberghieri;Ungheria;01/09/2013;86679;;;;;
Italia;presenze;esercizi alberghieri;Ungheria;01/10/2013;58026;;;;;
Italia;presenze;esercizi alberghieri;Ungheria;01/11/2013;24314;;;;;
Italia;presenze;esercizi alberghieri;Ungheria;01/12/2013;25882;;;;;
Italia;presenze;esercizi alberghieri;Ungheria;01/01/2014;42117;;;;;
Italia;presenze;esercizi alberghieri;Ungheria;01/02/2014;51087;;;;;
Italia;presenze;esercizi alberghieri;Ungheria;01/03/2014;46993;;;;;
Italia;presenze;esercizi alberghieri;Ungheria;01/04/2014;52238;;;;;
Italia;presenze;esercizi alberghieri;Ungheria;01/05/2014;65235;;;;;
Italia;presenze;esercizi alberghieri;Ungheria;01/06/2014;90878;;;;;
Italia;presenze;esercizi alberghieri;Ungheria;01/07/2014;164652;;;;;
Italia;presenze;esercizi alberghieri;Ungheria;01/08/2014;135052;;;;;
Italia;presenze;esercizi alberghieri;Ungheria;01/09/2014;91366;;;;;
Italia;presenze;esercizi alberghieri;Ungheria;01/10/2014;66450;;;;;
Italia;presenze;esercizi alberghieri;Ungheria;01/11/2014;25601;;;;;
Italia;presenze;esercizi alberghieri;Ungheria;01/12/2014;26003;;;;;
Italia;presenze;esercizi alberghieri;Ungheria;01/01/2015;43996;;;;;
Italia;presenze;esercizi alberghieri;Ungheria;01/02/2015;55022;;;;;
Italia;presenze;esercizi alberghieri;Ungheria;01/03/2015;46061;;;;;
Italia;presenze;esercizi alberghieri;Ungheria;01/04/2015;49103;;;;;
Italia;presenze;esercizi alberghieri;Ungheria;01/05/2015;68525;;;;;
Italia;presenze;esercizi alberghieri;Ungheria;01/06/2015;99294;;;;;
Italia;presenze;esercizi alberghieri;Ungheria;01/07/2015;196492;;;;;
Italia;presenze;esercizi alberghieri;Ungheria;01/08/2015;158109;;;;;
Italia;presenze;esercizi alberghieri;Ungheria;01/09/2015;95511;;;;;
Italia;presenze;esercizi alberghieri;Ungheria;01/10/2015;64554;;;;;
Italia;presenze;esercizi alberghieri;Ungheria;01/11/2015;27376;;;;;
Italia;presenze;esercizi alberghieri;Ungheria;01/12/2015;28389;;;;;
Italia;presenze;esercizi alberghieri;Ungheria;01/01/2016;49662;;;;;
Italia;presenze;esercizi alberghieri;Ungheria;01/02/2016;57355;;;;;
Italia;presenze;esercizi alberghieri;Ungheria;01/03/2016;64153;;;;;
Italia;presenze;esercizi alberghieri;Ungheria;01/04/2016;45155;;;;;
Italia;presenze;esercizi alberghieri;Ungheria;01/05/2016;73049;;;;;
Italia;presenze;esercizi alberghieri;Ungheria;01/06/2016;106968;;;;;
Italia;presenze;esercizi alberghieri;Ungheria;01/07/2016;217885;;;;;
Italia;presenze;esercizi alberghieri;Ungheria;01/08/2016;166901;;;;;
Italia;presenze;esercizi alberghieri;Ungheria;01/09/2016;105820;;;;;
Italia;presenze;esercizi alberghieri;Ungheria;01/10/2016;66658;;;;;
Italia;presenze;esercizi alberghieri;Ungheria;01/11/2016;32580;;;;;
Italia;presenze;esercizi alberghieri;Ungheria;01/12/2016;28219;;;;;
Italia;presenze;esercizi alberghieri;Ungheria;01/01/2017;46254;;;;;
Italia;presenze;esercizi alberghieri;Ungheria;01/02/2017;61694;;;;;
Italia;presenze;esercizi alberghieri;Ungheria;01/03/2017;60689;;;;;
Italia;presenze;esercizi alberghieri;Ungheria;01/04/2017;61361;;;;;
Italia;presenze;esercizi alberghieri;Ungheria;01/05/2017;63010;;;;;
Italia;presenze;esercizi alberghieri;Ungheria;01/06/2017;110322;;;;;
Italia;presenze;esercizi alberghieri;Ungheria;01/07/2017;230115;;;;;
Italia;presenze;esercizi alberghieri;Ungheria;01/08/2017;176158;;;;;
Italia;presenze;esercizi alberghieri;Ungheria;01/09/2017;107266;;;;;
Italia;presenze;esercizi alberghieri;Ungheria;01/10/2017;68415;;;;;
Italia;presenze;esercizi alberghieri;Ungheria;01/11/2017;34861;;;;;
Italia;presenze;esercizi alberghieri;Ungheria;01/12/2017;29411;;;;;
Italia;presenze;esercizi alberghieri;Ungheria;01/01/2018;52939;;;;;
Italia;presenze;esercizi alberghieri;Ungheria;01/02/2018;64212;;;;;
Italia;presenze;esercizi alberghieri;Ungheria;01/03/2018;75057;;;;;
Italia;presenze;esercizi alberghieri;Ungheria;01/04/2018;66582;;;;;
Italia;presenze;esercizi alberghieri;Ungheria;01/05/2018;76926;;;;;
Italia;presenze;esercizi alberghieri;Ungheria;01/06/2018;119950;;;;;
Italia;presenze;esercizi alberghieri;Ungheria;01/07/2018;239006;;;;;
Italia;presenze;esercizi alberghieri;Ungheria;01/08/2018;182812;;;;;
Italia;presenze;esercizi alberghieri;Ungheria;01/09/2018;112595;;;;;
Italia;presenze;esercizi alberghieri;Ungheria;01/10/2018;87398;;;;;
Italia;presenze;esercizi alberghieri;Ungheria;01/11/2018;37435;;;;;
Italia;presenze;esercizi alberghieri;Ungheria;01/12/2018;31562;;;;;
Italia;presenze;esercizi alberghieri;Ungheria;01/01/2019;50468;;;;;
Italia;presenze;esercizi alberghieri;Ungheria;01/02/2019;64404;;;;;
Italia;presenze;esercizi alberghieri;Ungheria;01/03/2019;68015;;;;;
Italia;presenze;esercizi alberghieri;Ungheria;01/04/2019;71558;;;;;
Italia;presenze;esercizi alberghieri;Ungheria;01/05/2019;83025;;;;;
Italia;presenze;esercizi alberghieri;Ungheria;01/06/2019;133289;;;;;
Italia;presenze;esercizi alberghieri;Ungheria;01/07/2019;264962;;;;;
Italia;presenze;esercizi alberghieri;Ungheria;01/08/2019;211328;;;;;
Italia;presenze;esercizi alberghieri;Ungheria;01/09/2019;118894;;;;;
Italia;presenze;esercizi alberghieri;Ungheria;01/10/2019;88893;;;;;
Italia;presenze;esercizi alberghieri;Ungheria;01/11/2019;35198;;;;;
Italia;presenze;esercizi alberghieri;Ungheria;01/12/2019;33248;;;;;
Italia;presenze;esercizi alberghieri;Ungheria;01/01/2020;52691;;;;;
Italia;presenze;esercizi alberghieri;Ungheria;01/02/2020;60086;;;;;
Italia;presenze;esercizi alberghieri;Ungheria;01/03/2020;3108;;;;;
Italia;presenze;esercizi alberghieri;Ungheria;01/04/2020;271;;;;;
Italia;presenze;esercizi alberghieri;Ungheria;01/05/2020;783;;;;;
Italia;presenze;esercizi alberghieri;Ungheria;01/06/2020;6879;;;;;
Italia;presenze;esercizi alberghieri;Ungheria;01/07/2020;43242;;;;;
Italia;presenze;esercizi alberghieri;Ungheria;01/08/2020;55203;;;;;
Italia;presenze;esercizi alberghieri;Ungheria;01/09/2020;14202;;;;;
Italia;presenze;esercizi alberghieri;Ungheria;01/10/2020;8656;;;;;
Italia;presenze;esercizi alberghieri;Ungheria;01/11/2020;2555;;;;;
Italia;presenze;esercizi alberghieri;Ungheria;01/12/2020;1997;;;;;
Italia;presenze;esercizi alberghieri;Ungheria;01/01/2021;3019;;;;;
Italia;presenze;esercizi alberghieri;Ungheria;01/02/2021;3886;;;;;
Italia;presenze;esercizi alberghieri;Ungheria;01/03/2021;3459;;;;;
Italia;presenze;esercizi alberghieri;Ungheria;01/04/2021;3983;;;;;
Italia;presenze;esercizi alberghieri;Ungheria;01/05/2021;8793;;;;;
Italia;presenze;esercizi alberghieri;Ungheria;01/06/2021;32632;;;;;
Italia;presenze;esercizi alberghieri;Ungheria;01/07/2021;117562;;;;;
Italia;presenze;esercizi alberghieri;Ungheria;01/08/2021;120678;;;;;
Italia;presenze;esercizi alberghieri;Ungheria;01/09/2021;61562;;;;;
Italia;presenze;esercizi alberghieri;Ungheria;01/10/2021;45981;;;;;
Italia;presenze;esercizi alberghieri;Ungheria;01/11/2021;19952;;;;;
Italia;presenze;esercizi alberghieri;Ungheria;01/12/2021;21343;;;;;
Italia;presenze;esercizi extra-alberghieri;Belgio;01/01/2008;8422;;;;;
Italia;presenze;esercizi extra-alberghieri;Belgio;01/02/2008;15870;;;;;
Italia;presenze;esercizi extra-alberghieri;Belgio;01/03/2008;25225;;;;;
Italia;presenze;esercizi extra-alberghieri;Belgio;01/04/2008;25137;;;;;
Italia;presenze;esercizi extra-alberghieri;Belgio;01/05/2008;46069;;;;;
Italia;presenze;esercizi extra-alberghieri;Belgio;01/06/2008;97220;;;;;
Italia;presenze;esercizi extra-alberghieri;Belgio;01/07/2008;523828;;;;;
Italia;presenze;esercizi extra-alberghieri;Belgio;01/08/2008;357474;;;;;
Italia;presenze;esercizi extra-alberghieri;Belgio;01/09/2008;105831;;;;;
Italia;presenze;esercizi extra-alberghieri;Belgio;01/10/2008;25806;;;;;
Italia;presenze;esercizi extra-alberghieri;Belgio;01/11/2008;9303;;;;;
Italia;presenze;esercizi extra-alberghieri;Belgio;01/12/2008;9502;;;;;
Italia;presenze;esercizi extra-alberghieri;Belgio;01/01/2009;8296;;;;;
Italia;presenze;esercizi extra-alberghieri;Belgio;01/02/2009;16472;;;;;
Italia;presenze;esercizi extra-alberghieri;Belgio;01/03/2009;11591;;;;;
Italia;presenze;esercizi extra-alberghieri;Belgio;01/04/2009;40562;;;;;
Italia;presenze;esercizi extra-alberghieri;Belgio;01/05/2009;51069;;;;;
Italia;presenze;esercizi extra-alberghieri;Belgio;01/06/2009;94068;;;;;
Italia;presenze;esercizi extra-alberghieri;Belgio;01/07/2009;584635;;;;;
Italia;presenze;esercizi extra-alberghieri;Belgio;01/08/2009;375980;;;;;
Italia;presenze;esercizi extra-alberghieri;Belgio;01/09/2009;110020;;;;;
Italia;presenze;esercizi extra-alberghieri;Belgio;01/10/2009;23464;;;;;
Italia;presenze;esercizi extra-alberghieri;Belgio;01/11/2009;13173;;;;;
Italia;presenze;esercizi extra-alberghieri;Belgio;01/12/2009;10489;;;;;
Italia;presenze;esercizi extra-alberghieri;Belgio;01/01/2010;8736;;;;;
Italia;presenze;esercizi extra-alberghieri;Belgio;01/02/2010;19448;;;;;
Italia;presenze;esercizi extra-alberghieri;Belgio;01/03/2010;12636;;;;;
Italia;presenze;esercizi extra-alberghieri;Belgio;01/04/2010;40737;;;;;
Italia;presenze;esercizi extra-alberghieri;Belgio;01/05/2010;52688;;;;;
Italia;presenze;esercizi extra-alberghieri;Belgio;01/06/2010;91270;;;;;
Italia;presenze;esercizi extra-alberghieri;Belgio;01/07/2010;589499;;;;;
Italia;presenze;esercizi extra-alberghieri;Belgio;01/08/2010;370210;;;;;
Italia;presenze;esercizi extra-alberghieri;Belgio;01/09/2010;105787;;;;;
Italia;presenze;esercizi extra-alberghieri;Belgio;01/10/2010;24064;;;;;
Italia;presenze;esercizi extra-alberghieri;Belgio;01/11/2010;12497;;;;;
Italia;presenze;esercizi extra-alberghieri;Belgio;01/12/2010;9390;;;;;
Italia;presenze;esercizi extra-alberghieri;Belgio;01/01/2011;9333;;;;;
Italia;presenze;esercizi extra-alberghieri;Belgio;01/02/2011;11263;;;;;
Italia;presenze;esercizi extra-alberghieri;Belgio;01/03/2011;23118;;;;;
Italia;presenze;esercizi extra-alberghieri;Belgio;01/04/2011;49720;;;;;
Italia;presenze;esercizi extra-alberghieri;Belgio;01/05/2011;48573;;;;;
Italia;presenze;esercizi extra-alberghieri;Belgio;01/06/2011;95926;;;;;
Italia;presenze;esercizi extra-alberghieri;Belgio;01/07/2011;594612;;;;;
Italia;presenze;esercizi extra-alberghieri;Belgio;01/08/2011;385825;;;;;
Italia;presenze;esercizi extra-alberghieri;Belgio;01/09/2011;118712;;;;;
Italia;presenze;esercizi extra-alberghieri;Belgio;01/10/2011;27109;;;;;
Italia;presenze;esercizi extra-alberghieri;Belgio;01/11/2011;11554;;;;;
Italia;presenze;esercizi extra-alberghieri;Belgio;01/12/2011;9818;;;;;
Italia;presenze;esercizi extra-alberghieri;Belgio;01/01/2012;11390;;;;;
Italia;presenze;esercizi extra-alberghieri;Belgio;01/02/2012;21292;;;;;
Italia;presenze;esercizi extra-alberghieri;Belgio;01/03/2012;17690;;;;;
Italia;presenze;esercizi extra-alberghieri;Belgio;01/04/2012;46266;;;;;
Italia;presenze;esercizi extra-alberghieri;Belgio;01/05/2012;57411;;;;;
Italia;presenze;esercizi extra-alberghieri;Belgio;01/06/2012;100914;;;;;
Italia;presenze;esercizi extra-alberghieri;Belgio;01/07/2012;630495;;;;;
Italia;presenze;esercizi extra-alberghieri;Belgio;01/08/2012;409662;;;;;
Italia;presenze;esercizi extra-alberghieri;Belgio;01/09/2012;125926;;;;;
Italia;presenze;esercizi extra-alberghieri;Belgio;01/10/2012;26358;;;;;
Italia;presenze;esercizi extra-alberghieri;Belgio;01/11/2012;11863;;;;;
Italia;presenze;esercizi extra-alberghieri;Belgio;01/12/2012;11193;;;;;
Italia;presenze;esercizi extra-alberghieri;Belgio;01/01/2013;11016;;;;;
Italia;presenze;esercizi extra-alberghieri;Belgio;01/02/2013;20270;;;;;
Italia;presenze;esercizi extra-alberghieri;Belgio;01/03/2013;18371;;;;;
Italia;presenze;esercizi extra-alberghieri;Belgio;01/04/2013;43886;;;;;
Italia;presenze;esercizi extra-alberghieri;Belgio;01/05/2013;58132;;;;;
Italia;presenze;esercizi extra-alberghieri;Belgio;01/06/2013;125607;;;;;
Italia;presenze;esercizi extra-alberghieri;Belgio;01/07/2013;637412;;;;;
Italia;presenze;esercizi extra-alberghieri;Belgio;01/08/2013;419959;;;;;
Italia;presenze;esercizi extra-alberghieri;Belgio;01/09/2013;120451;;;;;
Italia;presenze;esercizi extra-alberghieri;Belgio;01/10/2013;32946;;;;;
Italia;presenze;esercizi extra-alberghieri;Belgio;01/11/2013;12820;;;;;
Italia;presenze;esercizi extra-alberghieri;Belgio;01/12/2013;11870;;;;;
Italia;presenze;esercizi extra-alberghieri;Belgio;01/01/2014;11146;;;;;
Italia;presenze;esercizi extra-alberghieri;Belgio;01/02/2014;12247;;;;;
Italia;presenze;esercizi extra-alberghieri;Belgio;01/03/2014;27433;;;;;
Italia;presenze;esercizi extra-alberghieri;Belgio;01/04/2014;54288;;;;;
Italia;presenze;esercizi extra-alberghieri;Belgio;01/05/2014;56123;;;;;
Italia;presenze;esercizi extra-alberghieri;Belgio;01/06/2014;123890;;;;;
Italia;presenze;esercizi extra-alberghieri;Belgio;01/07/2014;613085;;;;;
Italia;presenze;esercizi extra-alberghieri;Belgio;01/08/2014;394654;;;;;
Italia;presenze;esercizi extra-alberghieri;Belgio;01/09/2014;109009;;;;;
Italia;presenze;esercizi extra-alberghieri;Belgio;01/10/2014;31893;;;;;
Italia;presenze;esercizi extra-alberghieri;Belgio;01/11/2014;13167;;;;;
Italia;presenze;esercizi extra-alberghieri;Belgio;01/12/2014;13430;;;;;
Italia;presenze;esercizi extra-alberghieri;Belgio;01/01/2015;12565;;;;;
Italia;presenze;esercizi extra-alberghieri;Belgio;01/02/2015;27428;;;;;
Italia;presenze;esercizi extra-alberghieri;Belgio;01/03/2015;19564;;;;;
Italia;presenze;esercizi extra-alberghieri;Belgio;01/04/2015;61691;;;;;
Italia;presenze;esercizi extra-alberghieri;Belgio;01/05/2015;65986;;;;;
Italia;presenze;esercizi extra-alberghieri;Belgio;01/06/2015;112473;;;;;
Italia;presenze;esercizi extra-alberghieri;Belgio;01/07/2015;619961;;;;;
Italia;presenze;esercizi extra-alberghieri;Belgio;01/08/2015;388372;;;;;
Italia;presenze;esercizi extra-alberghieri;Belgio;01/09/2015;119432;;;;;
Italia;presenze;esercizi extra-alberghieri;Belgio;01/10/2015;33963;;;;;
Italia;presenze;esercizi extra-alberghieri;Belgio;01/11/2015;20709;;;;;
Italia;presenze;esercizi extra-alberghieri;Belgio;01/12/2015;16795;;;;;
Italia;presenze;esercizi extra-alberghieri;Belgio;01/01/2016;24195;;;;;
Italia;presenze;esercizi extra-alberghieri;Belgio;01/02/2016;30603;;;;;
Italia;presenze;esercizi extra-alberghieri;Belgio;01/03/2016;37626;;;;;
Italia;presenze;esercizi extra-alberghieri;Belgio;01/04/2016;48650;;;;;
Italia;presenze;esercizi extra-alberghieri;Belgio;01/05/2016;70882;;;;;
Italia;presenze;esercizi extra-alberghieri;Belgio;01/06/2016;117766;;;;;
Italia;presenze;esercizi extra-alberghieri;Belgio;01/07/2016;678249;;;;;
Italia;presenze;esercizi extra-alberghieri;Belgio;01/08/2016;396482;;;;;
Italia;presenze;esercizi extra-alberghieri;Belgio;01/09/2016;131927;;;;;
Italia;presenze;esercizi extra-alberghieri;Belgio;01/10/2016;36811;;;;;
Italia;presenze;esercizi extra-alberghieri;Belgio;01/11/2016;20361;;;;;
Italia;presenze;esercizi extra-alberghieri;Belgio;01/12/2016;17735;;;;;
Italia;presenze;esercizi extra-alberghieri;Belgio;01/01/2017;19911;;;;;
Italia;presenze;esercizi extra-alberghieri;Belgio;01/02/2017;35113;;;;;
Italia;presenze;esercizi extra-alberghieri;Belgio;01/03/2017;36163;;;;;
Italia;presenze;esercizi extra-alberghieri;Belgio;01/04/2017;75495;;;;;
Italia;presenze;esercizi extra-alberghieri;Belgio;01/05/2017;75725;;;;;
Italia;presenze;esercizi extra-alberghieri;Belgio;01/06/2017;118200;;;;;
Italia;presenze;esercizi extra-alberghieri;Belgio;01/07/2017;679002;;;;;
Italia;presenze;esercizi extra-alberghieri;Belgio;01/08/2017;407947;;;;;
Italia;presenze;esercizi extra-alberghieri;Belgio;01/09/2017;141662;;;;;
Italia;presenze;esercizi extra-alberghieri;Belgio;01/10/2017;46359;;;;;
Italia;presenze;esercizi extra-alberghieri;Belgio;01/11/2017;25254;;;;;
Italia;presenze;esercizi extra-alberghieri;Belgio;01/12/2017;20717;;;;;
Italia;presenze;esercizi extra-alberghieri;Belgio;01/01/2018;20986;;;;;
Italia;presenze;esercizi extra-alberghieri;Belgio;01/02/2018;41733;;;;;
Italia;presenze;esercizi extra-alberghieri;Belgio;01/03/2018;36202;;;;;
Italia;presenze;esercizi extra-alberghieri;Belgio;01/04/2018;75903;;;;;
Italia;presenze;esercizi extra-alberghieri;Belgio;01/05/2018;84262;;;;;
Italia;presenze;esercizi extra-alberghieri;Belgio;01/06/2018;131033;;;;;
Italia;presenze;esercizi extra-alberghieri;Belgio;01/07/2018;661668;;;;;
Italia;presenze;esercizi extra-alberghieri;Belgio;01/08/2018;415923;;;;;
